link_seq_id,link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,vehicle_volume,person_volume,ref_volume,ref_diff,restricted_turn_nodes,auto_turn_volume,ODME_volume_before,ODME_volume_after,ODME_volume_diff,ODME_obs_count,ODME_upperbound_capacity_type,ODME_obs_count_dev,preload_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,lane_capacity,link_capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,plf,lanes,D_per_lane,mu_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf_mph,v_congestion_cutoff_mph,vf_kmph,v_congestion_cutoff_kmph,QVDF_cp,QVDF_s,QVDF_v_mph,QVDF_v_kmph,vt2_mph,vt2_kmph,VMT,VKMT,VHT,PMT,PKMT,PHT,PDT_vf,PDT_vc,geometry,vehicle_vol_apv,vehicle_vol_com,vehicle_vol_hov2,vehicle_vol_hov3,vehicle_vol_sov,vehicle_vol_trk,MEU_vol_apv,MEU_vol_com,MEU_vol_hov2,MEU_vol_hov3,MEU_vol_sov,MEU_vol_trk,mode_link_cap_apv,mode_link_cap_com,mode_link_cap_hov2,mode_link_cap_hov3,mode_link_cap_sov,mode_link_cap_trk,mode_DOC_apv,mode_DOC_com,mode_DOC_hov2,mode_DOC_hov3,mode_DOC_sov,mode_DOC_trk,mode_TT_apv,mode_TT_com,mode_TT_hov2,mode_TT_hov3,mode_TT_sov,mode_TT_trk,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,DTM_type,DTM_volume_before,DTM_volume_after,DTM_volume_diff,DTM_speed_before,DTM_speed_after,DTM_speed_diff,DTM_DoC_before,DTM_DoC_after,DTM_Doc_diff,DTM_P_before,DTM_P_after,DTM_P_diff,notes
11,11,qvdf,38112,38488,1.000000,2.108235,1.310277,1.511858,-1,0,,network_wide,-1,0,-1,-1,60300,a,60300,0800_0900,5920.910,6845.236,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,1.405,0.874,0.017,7.157,7.157,900.000,900.000,0.000,0.000,0.000,1.000,1.000,6441.290,602.464,1.004,1.202,10.692,1.083,52.000,71.118,83.668,114.429,0.200,4.000,0.050,0.080,0.027,0.044,7758.031,12482.672,8881.365,8969.154,8969.154,14431.369,10095.371,10141.737,"LINESTRING (-77.622328 38.955522, -77.624237 38.936613)",23.610,815.200,350.760,223.760,3987.200,520.380,23.610,815.200,350.760,223.760,3987.200,1040.760,900.000,0.000,0.000,0.000,0.000,0.000,7.156989,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,0.000,0.000,0.000,0.000,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,,5920.910,5920.910,0.000,1.405,1.405,0.000,7.157,7.157,0.000,10.692,10.692,0.000,period-based
12,12,qvdf,38112,55001,1.000000,1.592522,0.989759,1.484639,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,0800_0900,4363.460,5253.654,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,1.062,0.660,0.016,5.819,5.819,800.000,800.000,0.000,0.000,0.000,1.000,1.000,4654.910,558.358,1.004,1.202,8.337,1.083,40.000,54.706,64.360,88.022,0.200,4.000,0.101,0.163,0.057,0.091,4318.774,6948.908,6545.190,5199.852,5199.852,8366.562,7750.485,7785.431,"LINESTRING (-77.622328 38.955522, -77.611957 38.944155)",16.290,363.200,365.720,205.880,3120.920,291.450,16.290,363.200,365.720,205.880,3120.920,582.900,800.000,0.000,0.000,0.000,0.000,0.000,5.818638,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,4363.460,4363.460,0.000,1.062,1.062,0.000,5.819,5.819,0.000,8.337,8.337,0.000,period-based
13,13,qvdf,38488,3723,1.000000,0.547176,0.340072,0.392391,-1,0,,network_wide,-1,0,-1,-1,60300,a,60300,0800_0900,9140.680,10862.990,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,0.365,0.227,0.004,9.990,9.990,900.000,900.000,0.000,0.000,0.000,1.000,1.000,9942.070,622.856,1.004,1.202,15.962,1.083,52.000,71.118,83.668,114.429,0.200,4.000,0.010,0.017,0.005,0.009,3108.488,5001.557,13711.020,3694.197,3694.197,5943.963,16223.443,16242.541,"LINESTRING (-77.624237 38.936613, -77.625038 38.931782)",39.350,1313.700,613.000,434.280,5938.960,801.390,39.350,1313.700,613.000,434.280,5938.960,1602.780,900.000,0.000,0.000,0.000,0.000,0.000,9.990000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,0.000,0.000,0.000,0.000,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,,9140.680,9140.680,0.000,0.365,0.365,0.000,9.990,9.990,0.000,15.962,15.962,0.000,period-based
14,14,qvdf,38488,38112,1.000000,2.108235,1.310277,1.511858,-1,0,,network_wide,-1,0,-1,-1,60300,a,60300,0800_0900,4752.680,5122.024,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,1.405,0.874,0.017,5.907,5.907,900.000,900.000,0.000,0.000,0.000,1.000,1.000,5316.530,626.241,1.004,1.202,8.490,1.083,52.000,71.118,83.668,114.429,0.200,4.000,0.122,0.197,0.068,0.110,6227.327,10019.769,7129.021,6711.269,6711.269,10798.432,7553.973,7588.667,"LINESTRING (-77.624237 38.936613, -77.622328 38.955522)",11.940,826.450,191.880,68.120,3090.440,563.850,11.940,826.450,191.880,68.120,3090.440,1127.700,900.000,0.000,0.000,0.000,0.000,0.000,5.907256,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,0.000,0.000,0.000,0.000,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,,4752.680,4752.680,0.000,1.405,1.405,0.000,5.907,5.907,0.000,8.490,8.490,0.000,period-based
15,15,qvdf,38488,38489,1.000000,1.416219,0.880186,1.320279,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,0800_0900,7210.230,7937.564,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,0.944,0.587,0.015,9.577,9.577,800.000,800.000,0.000,0.000,0.000,1.000,1.000,7661.280,504.973,1.004,1.202,15.172,1.083,40.000,54.706,64.360,88.022,0.200,4.000,0.010,0.016,0.005,0.008,6346.343,10211.266,10815.345,6986.532,6986.532,11241.330,11731.683,11778.636,"LINESTRING (-77.624237 38.936613, -77.607979 38.937693)",86.490,603.650,395.040,112.160,5561.840,451.050,86.490,603.650,395.040,112.160,5561.840,902.100,800.000,0.000,0.000,0.000,0.000,0.000,9.576600,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,7210.230,7210.230,0.000,0.944,0.944,0.000,9.577,9.577,0.000,15.172,15.172,0.000,period-based
16,16,qvdf,38489,2400,7.000000,2.719785,1.690357,2.897755,-1,0,,network_wide,-1,0,-1,-1,50000,c,50000,0800_0900,1710.520,2189.120,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,2.894,56.382,35.042,1.001,0.084,0.084,3150.000,22050.000,0.000,0.000,0.000,1.000,7.000,264.464,3150.000,1.004,1.202,0.007,0.000,35.000,47.868,56.315,77.019,0.200,4.000,35.042,56.382,47.868,77.019,2891.390,4652.246,82.513,3700.395,3700.395,5953.935,-0.125,28.296,"LINESTRING (-77.607979 38.937693, -77.593115 38.916173)",23.300,187.050,204.320,104.120,1051.000,140.730,23.300,187.050,204.320,104.120,1051.000,281.460,22050.000,0.000,0.000,0.000,0.000,0.000,0.083957,0.000000,0.000000,0.000000,0.000000,0.000000,2.894,0.000,0.000,0.000,0.000,0.000,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,59.790,70.216,73.642,63.266,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,,1710.520,1710.520,0.000,56.382,56.382,0.000,0.084,0.084,0.000,0.007,0.007,0.000,period-based
17,17,qvdf,38489,38488,1.000000,1.416219,0.880186,1.320279,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,0800_0900,3815.400,4778.282,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,0.944,0.587,0.015,5.170,5.170,800.000,800.000,0.000,0.000,0.000,1.000,1.000,4135.950,571.830,1.004,1.202,7.233,1.083,40.000,54.706,64.360,88.022,0.200,4.000,0.176,0.283,0.100,0.161,3358.262,5403.443,5723.100,4205.777,4205.777,6767.095,7062.279,7090.544,"LINESTRING (-77.607979 38.937693, -77.624237 38.936613)",18.070,561.500,332.640,247.760,2334.880,320.550,18.070,561.500,332.640,247.760,2334.880,641.100,800.000,0.000,0.000,0.000,0.000,0.000,5.169938,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,3815.400,3815.400,0.000,0.944,0.944,0.000,5.170,5.170,0.000,7.233,7.233,0.000,period-based
18,18,qvdf,38489,38490,1.000000,0.160934,0.100021,0.150032,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,0800_0900,9435.920,10487.396,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,0.107,0.067,0.002,9.990,9.990,800.000,800.000,0.000,0.000,0.000,1.000,1.000,9917.600,621.323,1.004,1.202,15.962,1.083,40.000,54.706,64.360,88.022,0.200,4.000,0.008,0.013,0.004,0.007,943.791,1518.560,14153.880,1048.961,1048.961,1687.779,15704.871,15711.920,"LINESTRING (-77.607979 38.937693, -77.606145 38.937861)",107.460,662.500,542.000,178.000,7464.280,481.680,107.460,662.500,542.000,178.000,7464.280,963.360,800.000,0.000,0.000,0.000,0.000,0.000,9.990000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,9435.920,9435.920,0.000,0.107,0.107,0.000,9.990,9.990,0.000,15.962,15.962,0.000,period-based
19,19,qvdf,38490,3726,1.000000,1.609340,1.000211,1.500317,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,0800_0900,6688.950,7923.250,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,1.073,0.667,0.017,8.793,8.793,800.000,800.000,0.000,0.000,0.000,1.000,1.000,7034.100,513.748,1.004,1.202,13.692,1.083,40.000,54.706,64.360,88.022,0.200,4.000,0.015,0.023,0.008,0.013,6690.364,10764.795,10033.426,7924.924,7924.924,12751.203,11686.752,11740.011,"LINESTRING (-77.606145 38.937861, -77.590441 38.930341)",0.000,438.000,523.400,284.360,5098.040,345.150,0.000,438.000,523.400,284.360,5098.040,690.300,800.000,0.000,0.000,0.000,0.000,0.000,8.792625,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,6688.950,6688.950,0.000,1.073,1.073,0.000,8.793,8.793,0.000,13.692,13.692,0.000,period-based
20,20,qvdf,38490,38489,1.000000,0.160934,0.100021,0.150032,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,0800_0900,4249.330,5281.654,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,56.411,0.171,0.106,0.003,5.755,5.755,800.000,800.000,0.000,0.000,0.000,1.000,1.000,4604.110,559.596,1.004,1.202,8.228,1.083,40.000,54.706,64.360,88.022,0.200,4.000,0.106,0.171,0.060,0.096,425.023,683.862,3995.183,528.277,528.277,849.998,4952.558,4956.108,"LINESTRING (-77.606145 38.937861, -77.607979 38.937693)",39.040,623.950,407.400,240.600,2583.560,354.780,39.040,623.950,407.400,240.600,2583.560,709.560,800.000,0.000,0.000,0.000,0.000,0.000,5.755138,0.000000,0.000000,0.000000,0.000000,0.000000,56.411,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,4249.330,4249.330,0.000,0.171,0.171,0.000,5.755,5.755,0.000,8.228,8.228,0.000,period-based
21,21,qvdf,38490,38491,1.000000,2.478384,1.540325,2.310488,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,0800_0900,8081.980,9089.250,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,1.652,1.027,0.026,9.990,9.990,800.000,800.000,0.000,0.000,0.000,1.000,1.000,8564.230,536.537,1.004,1.202,15.962,1.083,40.000,54.706,64.360,88.022,0.200,4.000,0.008,0.013,0.004,0.007,12448.879,20030.246,12122.970,14000.402,14000.402,22526.647,13283.865,13377.954,"LINESTRING (-77.606145 38.937861, -77.584346 38.947135)",123.750,653.500,505.920,170.840,6145.720,482.250,123.750,653.500,505.920,170.840,6145.720,964.500,800.000,0.000,0.000,0.000,0.000,0.000,9.990000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,8081.980,8081.980,0.000,1.652,1.652,0.000,9.990,9.990,0.000,15.962,15.962,0.000,period-based
22,22,qvdf,38490,55001,1.000000,0.885459,0.550316,0.825474,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,0800_0900,1708.140,1952.846,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,5.654,9.396,5.840,0.146,2.397,2.397,800.000,800.000,0.000,0.000,0.000,1.000,1.000,1917.390,667.737,1.004,1.202,2.871,1.083,40.000,54.706,64.360,88.022,0.200,4.000,5.840,9.396,3.750,6.033,940.017,1512.488,160.972,1074.683,1074.683,1729.165,157.166,164.388,"LINESTRING (-77.606145 38.937861, -77.611957 38.944155)",30.110,228.700,115.640,44.400,1080.040,209.250,30.110,228.700,115.640,44.400,1080.040,418.500,800.000,0.000,0.000,0.000,0.000,0.000,2.396738,0.000000,0.000000,0.000000,0.000000,0.000000,5.654,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,7.149,6.216,6.098,6.725,45.460,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,1708.140,1708.140,0.000,9.396,9.396,0.000,2.397,2.397,0.000,2.871,2.871,0.000,period-based
23,23,qvdf,38491,2402,7.000000,1.449130,0.900640,1.543955,-1,0,,network_wide,-1,0,-1,-1,50000,c,50000,0800_0900,1154.640,1478.350,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,1.543,56.345,35.018,1.001,0.056,0.056,3150.000,22050.000,0.000,0.000,0.000,1.000,7.000,176.113,3150.000,1.004,1.202,0.003,0.000,35.000,47.868,56.315,77.019,0.200,4.000,35.018,56.345,47.868,77.019,1039.915,1673.224,29.696,1331.462,1331.462,2142.322,-0.020,10.206,"LINESTRING (-77.584346 38.947135, -77.600503 38.950677)",15.950,125.100,142.240,68.760,724.440,78.150,15.950,125.100,142.240,68.760,724.440,156.300,22050.000,0.000,0.000,0.000,0.000,0.000,0.055909,0.000000,0.000000,0.000000,0.000000,0.000000,1.543,0.000,0.000,0.000,0.000,0.000,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,59.777,70.161,73.601,63.238,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,,1154.640,1154.640,0.000,56.345,56.345,0.000,0.056,0.056,0.000,0.003,0.003,0.000,period-based
24,24,qvdf,38491,3724,1.000000,0.820763,0.510108,0.765162,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,0800_0900,9322.771,10463.490,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,0.547,0.340,0.009,9.990,9.990,800.000,800.000,0.000,0.000,0.000,1.000,1.000,9845.040,616.778,1.004,1.202,15.962,1.083,40.000,54.706,64.360,88.022,0.200,4.000,0.008,0.013,0.004,0.007,4755.618,7651.789,13984.156,5337.508,5337.508,8588.050,15561.798,15597.668,"LINESTRING (-77.584346 38.947135, -77.580048 38.953013)",141.400,716.100,566.280,195.840,7180.880,522.270,141.400,716.100,566.280,195.840,7180.880,1044.540,800.000,0.000,0.000,0.000,0.000,0.000,9.990000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,9322.770,9322.770,0.000,0.547,0.547,0.000,9.990,9.990,0.000,15.962,15.962,0.000,period-based
25,25,qvdf,38491,38490,1.000000,2.478384,1.540325,2.310488,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,0800_0900,3784.380,4723.280,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,1.652,1.027,0.026,5.123,5.123,800.000,800.000,0.000,0.000,0.000,1.000,1.000,4098.180,572.889,1.004,1.202,7.154,1.083,40.000,54.706,64.360,88.022,0.200,4.000,0.184,0.295,0.104,0.168,5829.177,9379.145,5676.570,7275.389,7275.389,11706.100,6903.036,6951.930,"LINESTRING (-77.584346 38.947135, -77.606145 38.937861)",63.700,554.800,340.080,224.240,2287.760,313.800,63.700,554.800,340.080,224.240,2287.760,627.600,800.000,0.000,0.000,0.000,0.000,0.000,5.122725,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,3784.380,3784.380,0.000,1.652,1.652,0.000,5.123,5.123,0.000,7.154,7.154,0.000,period-based
26,26,qvdf,55001,2402,7.000000,1.256589,0.780975,1.338814,-1,0,,network_wide,-1,0,-1,-1,50000,c,50000,0800_0900,519.120,646.040,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,1.339,56.321,35.004,1.000,0.026,0.026,3150.000,22050.000,0.000,0.000,0.000,1.000,7.000,80.400,3150.000,1.004,1.202,0.001,0.000,35.000,47.868,56.315,77.019,0.200,4.000,35.004,56.321,47.868,77.019,405.420,652.320,11.582,504.541,504.541,811.807,-0.002,3.874,"LINESTRING (-77.611957 38.944155, -77.600503 38.950677)",1.700,69.300,56.800,27.640,320.000,43.680,1.700,69.300,56.800,27.640,320.000,87.360,22050.000,0.000,0.000,0.000,0.000,0.000,0.025524,0.000000,0.000000,0.000000,0.000000,0.000000,1.339,0.000,0.000,0.000,0.000,0.000,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,59.768,70.127,73.575,63.221,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,,519.120,519.120,0.000,56.321,56.321,0.000,0.026,0.026,0.000,0.001,0.001,0.000,period-based
27,27,qvdf,55001,38112,1.000000,1.592522,0.989759,1.484639,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,0800_0900,2214.380,2624.286,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,30.577,3.125,1.942,0.049,3.079,3.079,800.000,800.000,0.000,0.000,0.000,1.000,1.000,2463.470,634.825,1.004,1.202,3.881,1.083,40.000,54.706,64.360,88.022,0.200,4.000,1.942,3.125,1.181,1.900,2191.703,3526.450,1128.498,2597.411,2597.411,4179.235,1272.460,1289.916,"LINESTRING (-77.611957 38.944155, -77.622328 38.955522)",28.410,291.600,161.760,92.440,1391.080,249.090,28.410,291.600,161.760,92.440,1391.080,498.180,800.000,0.000,0.000,0.000,0.000,0.000,3.079338,0.000000,0.000000,0.000000,0.000000,0.000000,30.577,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,2.091,1.933,1.912,2.021,43.631,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,2214.380,2214.380,0.000,3.125,3.125,0.000,3.079,3.079,0.000,3.881,3.881,0.000,period-based
28,28,qvdf,55001,38490,1.000000,0.885459,0.550316,0.825474,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,0800_0900,3846.040,4610.334,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,0.590,0.367,0.009,5.117,5.117,800.000,800.000,0.000,0.000,0.000,1.000,1.000,4093.810,573.013,1.004,1.202,7.144,1.083,40.000,54.706,64.360,88.022,0.200,4.000,0.184,0.297,0.105,0.169,2116.538,3405.510,5769.060,2537.142,2537.142,4082.261,6852.072,6869.123,"LINESTRING (-77.611957 38.944155, -77.606145 38.937861)",16.290,293.900,308.920,178.240,2800.920,247.770,16.290,293.900,308.920,178.240,2800.920,495.540,800.000,0.000,0.000,0.000,0.000,0.000,5.117263,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,3846.040,3846.040,0.000,0.590,0.590,0.000,5.117,5.117,0.000,7.144,7.144,0.000,period-based
