link_seq_id,link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,vehicle_volume,person_volume,ref_volume,ref_diff,restricted_turn_nodes,auto_turn_volume,ODME_volume_before,ODME_volume_after,ODME_volume_diff,ODME_obs_count,ODME_upperbound_capacity_type,ODME_obs_count_dev,preload_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,lane_capacity,link_capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,plf,lanes,D_per_lane,mu_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf_mph,v_congestion_cutoff_mph,vf_kmph,v_congestion_cutoff_kmph,QVDF_cp,QVDF_s,QVDF_v_mph,QVDF_v_kmph,vt2_mph,vt2_kmph,VMT,VKMT,VHT,PMT,PKMT,PHT,PDT_vf,PDT_vc,geometry,vehicle_vol_apv,vehicle_vol_com,vehicle_vol_hov2,vehicle_vol_hov3,vehicle_vol_sov,vehicle_vol_trk,MEU_vol_apv,MEU_vol_com,MEU_vol_hov2,MEU_vol_hov3,MEU_vol_sov,MEU_vol_trk,mode_link_cap_apv,mode_link_cap_com,mode_link_cap_hov2,mode_link_cap_hov3,mode_link_cap_sov,mode_link_cap_trk,mode_DOC_apv,mode_DOC_com,mode_DOC_hov2,mode_DOC_hov3,mode_DOC_sov,mode_DOC_trk,mode_TT_apv,mode_TT_com,mode_TT_hov2,mode_TT_hov3,mode_TT_sov,mode_TT_trk,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,DTM_type,DTM_volume_before,DTM_volume_after,DTM_volume_diff,DTM_speed_before,DTM_speed_after,DTM_speed_diff,DTM_DoC_before,DTM_DoC_after,DTM_Doc_diff,DTM_P_before,DTM_P_after,DTM_P_diff,notes
11,11,qvdf,38112,38488,1.000000,2.108235,1.310277,1.511858,-1,0,,network_wide,-1,0,-1,-1,60300,a,60300,1600_1700,5790.984,6873.600,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,1.405,0.874,0.017,6.816,6.816,900.000,900.000,0.000,0.000,0.000,1.000,1.000,6134.514,634.541,1.002,1.181,9.668,1.083,52.000,71.118,83.668,114.429,0.136,4.000,0.070,0.113,0.060,0.096,7587.792,12208.757,8686.476,9006.318,9006.318,14491.166,10137.201,10183.760,"LINESTRING (-77.622328 38.955522, -77.624237 38.936613)",5.784,978.630,615.570,185.430,3662.040,343.530,5.784,978.630,615.570,185.430,3662.040,687.060,900.000,0.000,0.000,0.000,0.000,0.000,6.816127,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,0.000,0.000,0.000,0.000,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,,5790.984,5790.984,0.000,1.405,1.405,0.000,6.816,6.816,0.000,9.668,9.668,0.000,period-based
12,12,qvdf,38112,55001,1.000000,1.592522,0.989759,1.484639,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,1600_1700,2965.860,3984.633,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,1.062,0.660,0.016,3.933,3.933,800.000,800.000,0.000,0.000,0.000,1.000,1.000,3146.250,623.098,1.002,1.181,5.049,1.083,40.000,54.706,64.360,88.022,0.136,4.000,0.631,1.016,0.610,0.981,2935.487,4723.199,4448.790,3943.827,3943.827,6345.617,5878.354,5904.858,"LINESTRING (-77.622328 38.955522, -77.611957 38.944155)",23.730,330.390,424.710,231.930,1774.710,180.390,23.730,330.390,424.710,231.930,1774.710,360.780,800.000,0.000,0.000,0.000,0.000,0.000,3.932813,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,1.038,1.001,0.000,1.018,43.261,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,2965.860,2965.860,0.000,1.062,1.062,0.000,3.933,3.933,0.000,5.049,5.049,0.000,period-based
13,13,qvdf,38488,3723,1.000000,0.547176,0.340072,0.392391,-1,0,,network_wide,-1,0,-1,-1,60300,a,60300,1600_1700,11619.660,13897.092,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,0.365,0.227,0.004,9.990,9.990,900.000,900.000,0.000,0.000,0.000,1.000,1.000,12246.780,806.509,1.002,1.181,15.185,1.083,52.000,71.118,83.668,114.429,0.136,4.000,0.013,0.020,0.010,0.016,3951.519,6357.995,17429.490,4726.010,4726.010,7604.150,20754.752,20779.184,"LINESTRING (-77.624237 38.936613, -77.625038 38.931782)",28.920,1657.830,1320.180,375.960,7609.650,627.120,28.920,1657.830,1320.180,375.960,7609.650,1254.240,900.000,0.000,0.000,0.000,0.000,0.000,9.990000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,0.000,0.000,0.000,0.000,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,,11619.660,11619.660,0.000,0.365,0.365,0.000,9.990,9.990,0.000,15.185,15.185,0.000,period-based
14,14,qvdf,38488,38112,1.000000,2.108235,1.310277,1.511858,-1,0,,network_wide,-1,0,-1,-1,60300,a,60300,1600_1700,6402.870,7757.553,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,1.405,0.874,0.017,7.508,7.508,900.000,900.000,0.000,0.000,0.000,1.000,1.000,6757.290,623.528,1.002,1.181,10.837,1.083,52.000,71.118,83.668,114.429,0.136,4.000,0.045,0.073,0.038,0.061,8389.532,13498.757,9604.305,10164.542,10164.542,16354.748,11440.857,11493.404,"LINESTRING (-77.624237 38.936613, -77.622328 38.955522)",20.580,868.800,616.410,290.370,4252.290,354.420,20.580,868.800,616.410,290.370,4252.290,708.840,900.000,0.000,0.000,0.000,0.000,0.000,7.508100,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,0.000,0.000,0.000,0.000,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,,6402.870,6402.870,0.000,1.405,1.405,0.000,7.508,7.508,0.000,10.837,10.837,0.000,period-based
15,15,qvdf,38488,38489,1.000000,1.416219,0.880186,1.320279,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,1600_1700,4438.320,5939.472,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,0.944,0.587,0.015,5.858,5.858,800.000,800.000,0.000,0.000,0.000,1.000,1.000,4686.390,579.723,1.002,1.181,8.084,1.083,40.000,54.706,64.360,88.022,0.136,4.000,0.107,0.171,0.094,0.151,3906.547,6285.634,6657.479,5227.840,5227.840,8411.594,8778.513,8813.646,"LINESTRING (-77.624237 38.936613, -77.607979 38.937693)",8.820,582.240,625.860,348.000,2625.330,248.070,8.820,582.240,625.860,348.000,2625.330,496.140,800.000,0.000,0.000,0.000,0.000,0.000,5.857988,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,4438.320,4438.320,0.000,0.944,0.944,0.000,5.858,5.858,0.000,8.084,8.084,0.000,period-based
16,16,qvdf,38489,2400,7.000000,2.719785,1.690357,2.897755,-1,0,,network_wide,-1,0,-1,-1,50000,c,50000,1600_1700,3800.820,4985.121,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,2.885,56.555,35.149,1.004,0.177,0.177,3150.000,22050.000,0.000,0.000,0.000,1.000,7.000,558.373,3150.000,1.002,1.181,0.031,0.000,35.000,47.868,56.315,77.019,0.136,4.000,35.149,56.555,47.868,77.019,6424.743,10337.412,182.785,8426.635,8426.635,13558.455,-1.021,63.700,"LINESTRING (-77.607979 38.937693, -77.593115 38.916173)",15.360,195.900,504.210,268.350,2709.210,107.790,15.360,195.900,504.210,268.350,2709.210,215.580,22050.000,0.000,0.000,0.000,0.000,0.000,0.177261,0.000000,0.000000,0.000000,0.000000,0.000000,2.885,0.000,0.000,0.000,0.000,0.000,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,59.878,70.566,73.905,63.441,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,,3800.820,3800.820,0.000,56.555,56.555,0.000,0.177,0.177,0.000,0.031,0.031,0.000,period-based
17,17,qvdf,38489,38488,1.000000,1.416219,0.880186,1.320279,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,1600_1700,6607.896,8118.853,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,0.944,0.587,0.015,8.652,8.652,800.000,800.000,0.000,0.000,0.000,1.000,1.000,6921.276,540.200,1.002,1.181,12.812,1.083,40.000,54.706,64.360,88.022,0.136,4.000,0.019,0.030,0.015,0.024,5816.177,9358.229,9911.844,7146.100,7146.100,11498.075,11999.626,12047.651,"LINESTRING (-77.607979 38.937693, -77.624237 38.936613)",23.136,746.250,845.550,260.610,4418.970,313.380,23.136,746.250,845.550,260.610,4418.970,626.760,800.000,0.000,0.000,0.000,0.000,0.000,8.651595,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,6607.896,6607.896,0.000,0.944,0.944,0.000,8.652,8.652,0.000,12.812,12.812,0.000,period-based
18,18,qvdf,38489,38490,1.000000,0.160934,0.100021,0.150032,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,1600_1700,5470.290,7470.903,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,0.107,0.067,0.002,7.176,7.176,800.000,800.000,0.000,0.000,0.000,1.000,1.000,5741.040,558.802,1.002,1.181,10.274,1.083,40.000,54.706,64.360,88.022,0.136,4.000,0.043,0.069,0.036,0.058,547.145,880.356,8205.436,747.248,747.248,1202.322,11187.674,11192.695,"LINESTRING (-77.607979 38.937693, -77.606145 38.937861)",24.180,647.700,840.480,458.250,3228.930,270.750,24.180,647.700,840.480,458.250,3228.930,541.500,800.000,0.000,0.000,0.000,0.000,0.000,7.176300,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,5470.290,5470.290,0.000,0.107,0.107,0.000,7.176,7.176,0.000,10.274,10.274,0.000,period-based
19,19,qvdf,38490,3726,1.000000,1.609340,1.000211,1.500317,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,1600_1700,5170.530,7114.098,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,1.073,0.667,0.017,6.780,6.780,800.000,800.000,0.000,0.000,0.000,1.000,1.000,5424.240,564.575,1.002,1.181,9.608,1.083,40.000,54.706,64.360,88.022,0.136,4.000,0.055,0.089,0.047,0.076,5171.623,8321.141,7755.795,7115.602,7115.602,11449.003,10493.257,10541.077,"LINESTRING (-77.606145 38.937861, -77.590441 38.930341)",3.480,475.170,828.480,445.200,3164.490,253.710,3.480,475.170,828.480,445.200,3164.490,507.420,800.000,0.000,0.000,0.000,0.000,0.000,6.780300,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,5170.530,5170.530,0.000,1.073,1.073,0.000,6.780,6.780,0.000,9.608,9.608,0.000,period-based
20,20,qvdf,38490,38489,1.000000,0.160934,0.100021,0.150032,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,1600_1700,8784.336,10913.238,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,0.107,0.067,0.002,9.990,9.990,800.000,800.000,0.000,0.000,0.000,1.000,1.000,9120.966,600.659,1.002,1.181,15.185,1.083,40.000,54.706,64.360,88.022,0.136,4.000,0.010,0.016,0.008,0.012,878.619,1413.698,13176.504,1091.554,1091.554,1756.311,16342.568,16349.904,"LINESTRING (-77.606145 38.937861, -77.607979 38.937693)",38.496,809.280,1081.080,409.890,6108.960,336.630,38.496,809.280,1081.080,409.890,6108.960,673.260,800.000,0.000,0.000,0.000,0.000,0.000,9.990000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,8784.336,8784.336,0.000,0.107,0.107,0.000,9.990,9.990,0.000,15.185,15.185,0.000,period-based
21,21,qvdf,38490,38491,1.000000,2.478384,1.540325,2.310488,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,1600_1700,5062.710,7000.590,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,1.652,1.027,0.026,6.644,6.644,800.000,800.000,0.000,0.000,0.000,1.000,1.000,5314.860,566.662,1.002,1.181,9.379,1.083,40.000,54.706,64.360,88.022,0.136,4.000,0.061,0.097,0.052,0.083,7798.221,12547.337,7594.065,10783.188,10783.188,17350.149,10231.306,10303.773,"LINESTRING (-77.606145 38.937861, -77.584346 38.947135)",45.450,599.610,790.260,448.140,2927.100,252.150,45.450,599.610,790.260,448.140,2927.100,504.300,800.000,0.000,0.000,0.000,0.000,0.000,6.643575,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,5062.710,5062.710,0.000,1.652,1.652,0.000,6.644,6.644,0.000,9.379,9.379,0.000,period-based
22,22,qvdf,38490,55001,1.000000,0.885459,0.550316,0.825474,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,1600_1700,3541.194,4523.145,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,0.590,0.367,0.009,4.616,4.616,800.000,800.000,0.000,0.000,0.000,1.000,1.000,3692.664,605.289,1.002,1.181,6.101,1.083,40.000,54.706,64.360,88.022,0.136,4.000,0.309,0.498,0.288,0.463,1948.777,3135.582,5311.791,2489.160,2489.160,4005.058,6722.488,6739.216,"LINESTRING (-77.606145 38.937861, -77.611957 38.944155)",5.784,275.160,462.180,206.520,2440.080,151.470,5.784,275.160,462.180,206.520,2440.080,302.940,800.000,0.000,0.000,0.000,0.000,0.000,4.615830,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,3541.194,3541.194,0.000,0.590,0.590,0.000,4.616,4.616,0.000,6.101,6.101,0.000,period-based
23,23,qvdf,38491,2402,7.000000,1.449130,0.900640,1.543955,-1,0,,network_wide,-1,0,-1,-1,50000,c,50000,1600_1700,2432.100,3223.539,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,1.541,56.412,35.060,1.002,0.113,0.113,3150.000,22050.000,0.000,0.000,0.000,1.000,7.000,356.057,3150.000,1.002,1.181,0.013,0.000,35.000,47.868,56.315,77.019,0.136,4.000,35.060,56.412,47.868,77.019,2190.447,3524.430,62.476,2903.249,2903.249,4671.328,-0.143,22.155,"LINESTRING (-77.584346 38.947135, -77.600503 38.950677)",11.640,135.780,344.880,175.830,1703.670,60.300,11.640,135.780,344.880,175.830,1703.670,120.600,22050.000,0.000,0.000,0.000,0.000,0.000,0.113034,0.000000,0.000000,0.000000,0.000000,0.000000,1.541,0.000,0.000,0.000,0.000,0.000,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,59.810,70.297,73.703,63.306,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,,2432.100,2432.100,0.000,56.412,56.412,0.000,0.113,0.113,0.000,0.013,0.013,0.000,period-based
24,24,qvdf,38491,3724,1.000000,0.820763,0.510108,0.765162,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,1600_1700,5422.020,7438.632,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,0.547,0.340,0.009,7.126,7.126,800.000,800.000,0.000,0.000,0.000,1.000,1.000,5700.810,559.514,1.002,1.181,10.189,1.083,40.000,54.706,64.360,88.022,0.136,4.000,0.044,0.071,0.037,0.060,2765.814,4450.195,8133.030,3794.504,3794.504,6105.357,11063.086,11088.587,"LINESTRING (-77.584346 38.947135, -77.580048 38.953013)",56.070,661.200,854.520,451.380,3120.060,278.790,56.070,661.200,854.520,451.380,3120.060,557.580,800.000,0.000,0.000,0.000,0.000,0.000,7.126013,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,5422.020,5422.020,0.000,0.547,0.547,0.000,7.126,7.126,0.000,10.189,10.189,0.000,period-based
25,25,qvdf,38491,38490,1.000000,2.478384,1.540325,2.310488,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,1600_1700,7668.930,9683.013,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,1.652,1.027,0.026,9.975,9.975,800.000,800.000,0.000,0.000,0.000,1.000,1.000,7980.180,526.452,1.002,1.181,15.158,1.083,40.000,54.706,64.360,88.022,0.136,4.000,0.010,0.016,0.008,0.012,11812.648,19006.551,11503.396,14914.990,14914.990,23998.219,14151.645,14251.880,"LINESTRING (-77.584346 38.947135, -77.606145 38.937861)",44.280,753.240,989.790,399.090,5171.280,311.250,44.280,753.240,989.790,399.090,5171.280,622.500,800.000,0.000,0.000,0.000,0.000,0.000,9.975225,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,7668.930,7668.930,0.000,1.652,1.652,0.000,9.975,9.975,0.000,15.158,15.158,0.000,period-based
26,26,qvdf,55001,2402,7.000000,1.256589,0.780975,1.338814,-1,0,,network_wide,-1,0,-1,-1,50000,c,50000,1600_1700,650.850,872.820,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,1.339,56.322,35.005,1.000,0.031,0.031,3150.000,22050.000,0.000,0.000,0.000,1.000,7.000,97.590,3150.000,1.002,1.181,0.001,0.000,35.000,47.868,56.315,77.019,0.136,4.000,35.005,56.322,47.868,77.019,508.298,817.851,14.521,681.651,681.651,1096.776,-0.003,5.233,"LINESTRING (-77.611957 38.944155, -77.600503 38.950677)",0.000,68.700,107.070,45.960,396.840,32.280,0.000,68.700,107.070,45.960,396.840,64.560,22050.000,0.000,0.000,0.000,0.000,0.000,0.030981,0.000000,0.000000,0.000000,0.000000,0.000000,1.339,0.000,0.000,0.000,0.000,0.000,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,59.769,70.131,73.578,63.223,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,,650.850,650.850,0.000,56.322,56.322,0.000,0.031,0.031,0.000,0.001,0.001,0.000,period-based
27,27,qvdf,55001,38112,1.000000,1.592522,0.989759,1.484639,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,1600_1700,4234.494,5463.524,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,1.062,0.660,0.016,5.525,5.525,800.000,800.000,0.000,0.000,0.000,1.000,1.000,4419.774,585.905,1.002,1.181,7.543,1.083,40.000,54.706,64.360,88.022,0.136,4.000,0.138,0.223,0.124,0.199,4191.129,6743.526,6351.741,5407.573,5407.573,8700.785,8060.097,8096.439,"LINESTRING (-77.611957 38.944155, -77.622328 38.955522)",5.784,349.650,581.010,257.820,2854.950,185.280,5.784,349.650,581.010,257.820,2854.950,370.560,800.000,0.000,0.000,0.000,0.000,0.000,5.524718,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,4234.494,4234.494,0.000,1.062,1.062,0.000,5.525,5.525,0.000,7.543,7.543,0.000,period-based
28,28,qvdf,55001,38490,1.000000,0.885459,0.550316,0.825474,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,1600_1700,2316.030,3113.445,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,17.861,2.975,1.849,0.046,3.080,3.080,800.000,800.000,0.000,0.000,0.000,1.000,1.000,2464.140,651.290,1.002,1.181,3.783,1.083,40.000,54.706,64.360,88.022,0.136,4.000,1.849,2.975,1.889,3.039,1274.549,2050.749,689.433,1713.380,1713.380,2756.828,883.973,895.487,"LINESTRING (-77.611957 38.944155, -77.606145 38.937861)",24.750,261.690,317.640,185.970,1377.870,148.110,24.750,261.690,317.640,185.970,1377.870,296.220,800.000,0.000,0.000,0.000,0.000,0.000,3.080175,0.000000,0.000000,0.000000,0.000000,0.000000,17.861,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,3.356,3.093,3.058,3.240,44.071,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,2316.030,2316.030,0.000,2.975,2.975,0.000,3.080,3.080,0.000,3.783,3.783,0.000,period-based
