link_seq_id,link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,vehicle_volume,person_volume,ref_volume,ref_diff,restricted_turn_nodes,auto_turn_volume,ODME_volume_before,ODME_volume_after,ODME_volume_diff,ODME_obs_count,ODME_upperbound_capacity_type,ODME_obs_count_dev,preload_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,lane_capacity,link_capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,plf,lanes,D_per_lane,mu_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf_mph,v_congestion_cutoff_mph,vf_kmph,v_congestion_cutoff_kmph,QVDF_cp,QVDF_s,QVDF_v_mph,QVDF_v_kmph,vt2_mph,vt2_kmph,VMT,VKMT,VHT,PMT,PKMT,PHT,PDT_vf,PDT_vc,geometry,vehicle_vol_apv,vehicle_vol_com,vehicle_vol_hov2,vehicle_vol_hov3,vehicle_vol_sov,vehicle_vol_trk,MEU_vol_apv,MEU_vol_com,MEU_vol_hov2,MEU_vol_hov3,MEU_vol_sov,MEU_vol_trk,mode_link_cap_apv,mode_link_cap_com,mode_link_cap_hov2,mode_link_cap_hov3,mode_link_cap_sov,mode_link_cap_trk,mode_DOC_apv,mode_DOC_com,mode_DOC_hov2,mode_DOC_hov3,mode_DOC_sov,mode_DOC_trk,mode_TT_apv,mode_TT_com,mode_TT_hov2,mode_TT_hov3,mode_TT_sov,mode_TT_trk,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,DTM_type,DTM_volume_before,DTM_volume_after,DTM_volume_diff,DTM_speed_before,DTM_speed_after,DTM_speed_diff,DTM_DoC_before,DTM_DoC_after,DTM_Doc_diff,DTM_P_before,DTM_P_after,DTM_P_diff,notes
11,11,qvdf,38112,38488,1.000000,2.108235,1.310277,1.511858,-1,0,,network_wide,-1,0,-1,-1,60300,a,60300,0800_0900,7412.006,8572.372,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,1.405,0.874,0.017,9.006,9.006,900.000,900.000,0.000,0.000,0.000,1.000,1.000,8105.846,575.171,1.004,1.202,14.093,1.083,52.000,71.118,83.668,114.429,0.200,4.000,0.017,0.027,0.009,0.015,9711.780,15626.254,11118.010,11232.181,11232.181,18072.579,12642.555,12700.620,"LINESTRING (-77.622328 38.955522, -77.624237 38.936613)",37.776,978.240,438.450,279.700,4984.000,693.840,37.776,978.240,438.450,279.700,4984.000,1387.680,900.000,0.000,0.000,0.000,0.000,0.000,9.006496,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,0.000,0.000,0.000,0.000,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,,7412.006,7412.006,0.000,1.405,1.405,0.000,9.006,9.006,0.000,14.093,14.093,0.000,period-based
12,12,qvdf,38112,55001,1.000000,1.592522,0.989759,1.484639,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,0800_0900,5456.842,6567.418,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,1.062,0.660,0.016,7.307,7.307,800.000,800.000,0.000,0.000,0.000,1.000,1.000,5845.442,533.291,1.004,1.202,10.961,1.083,40.000,54.706,64.360,88.022,0.200,4.000,0.035,0.056,0.019,0.030,5400.959,8690.144,8185.264,6500.162,6500.162,10458.761,9688.624,9732.308,"LINESTRING (-77.622328 38.955522, -77.611957 38.944155)",16.752,435.840,457.150,257.350,3901.150,388.600,16.752,435.840,457.150,257.350,3901.150,777.200,800.000,0.000,0.000,0.000,0.000,0.000,7.306803,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,5456.842,5456.842,0.000,1.062,1.062,0.000,7.307,7.307,0.000,10.961,10.961,0.000,period-based
13,13,qvdf,38488,3723,1.000000,0.547176,0.340072,0.392391,-1,0,,network_wide,-1,0,-1,-1,60300,a,60300,0800_0900,11424.980,13576.688,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,0.365,0.227,0.004,9.990,9.990,900.000,900.000,0.000,0.000,0.000,1.000,1.000,12493.500,782.700,1.004,1.202,15.962,1.083,52.000,71.118,83.668,114.429,0.200,4.000,0.010,0.017,0.005,0.009,3885.314,6251.471,17137.471,4617.049,4617.049,7428.832,20276.242,20300.109,"LINESTRING (-77.624237 38.936613, -77.625038 38.931782)",47.220,1576.440,766.250,542.850,7423.700,1068.520,47.220,1576.440,766.250,542.850,7423.700,2137.040,900.000,0.000,0.000,0.000,0.000,0.000,9.990000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,0.000,0.000,0.000,0.000,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,,11424.980,11424.980,0.000,0.365,0.365,0.000,9.990,9.990,0.000,15.962,15.962,0.000,period-based
14,14,qvdf,38488,38112,1.000000,2.108235,1.310277,1.511858,-1,0,,network_wide,-1,0,-1,-1,60300,a,60300,0800_0900,5943.122,6402.766,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,1.405,0.874,0.017,7.439,7.439,900.000,900.000,0.000,0.000,0.000,1.000,1.000,6694.922,597.790,1.004,1.202,11.199,1.083,52.000,71.118,83.668,114.429,0.200,4.000,0.041,0.067,0.023,0.036,7787.135,12529.501,8914.684,8389.396,8389.396,13498.539,9442.814,9486.185,"LINESTRING (-77.624237 38.936613, -77.622328 38.955522)",11.532,991.740,239.850,85.150,3863.050,751.800,11.532,991.740,239.850,85.150,3863.050,1503.600,900.000,0.000,0.000,0.000,0.000,0.000,7.438802,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,0.000,0.000,0.000,0.000,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,,5943.122,5943.122,0.000,1.405,1.405,0.000,7.439,7.439,0.000,11.199,11.199,0.000,period-based
15,15,qvdf,38488,38489,1.000000,1.416219,0.880186,1.320279,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,0800_0900,9015.868,9922.441,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,0.944,0.587,0.015,9.990,9.990,800.000,800.000,0.000,0.000,0.000,1.000,1.000,9617.268,602.508,1.004,1.202,15.962,1.083,40.000,54.706,64.360,88.022,0.200,4.000,0.008,0.013,0.004,0.007,7935.641,12768.446,13523.803,8733.594,8733.594,14052.352,14665.322,14724.017,"LINESTRING (-77.624237 38.936613, -77.607979 38.937693)",103.788,724.380,493.800,140.200,6952.300,601.400,103.788,724.380,493.800,140.200,6952.300,1202.800,800.000,0.000,0.000,0.000,0.000,0.000,9.990000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,9015.868,9015.868,0.000,0.944,0.944,0.000,9.990,9.990,0.000,15.962,15.962,0.000,period-based
16,16,qvdf,38489,2400,7.000000,2.719785,1.690357,2.897755,-1,0,,network_wide,-1,0,-1,-1,50000,c,50000,0800_0900,2139.360,2736.911,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,2.898,56.316,35.001,1.000,0.106,0.106,3150.000,22050.000,0.000,0.000,0.000,1.000,7.000,332.429,3150.000,1.004,1.202,0.000,0.000,35.000,47.868,56.315,77.019,0.200,4.000,35.001,56.316,47.868,77.019,3616.282,5818.598,103.320,4626.357,4626.357,7443.809,-0.003,35.530,"LINESTRING (-77.607979 38.937693, -77.593115 38.916173)",27.960,224.460,255.400,130.150,1313.750,187.640,27.960,224.460,255.400,130.150,1313.750,375.280,22050.000,0.000,0.000,0.000,0.000,0.000,0.105533,0.000000,0.000000,0.000000,0.000000,0.000000,2.898,0.000,0.000,0.000,0.000,0.000,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,59.766,70.120,73.570,63.217,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,,2139.360,2139.360,0.000,56.316,56.316,0.000,0.106,0.106,0.000,0.000,0.000,0.000,period-based
17,17,qvdf,38489,38488,1.000000,1.416219,0.880186,1.320279,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,0800_0900,4754.744,5950.460,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,0.944,0.587,0.015,6.478,6.478,800.000,800.000,0.000,0.000,0.000,1.000,1.000,5182.144,546.405,1.004,1.202,9.484,1.083,40.000,54.706,64.360,88.022,0.200,4.000,0.061,0.098,0.034,0.054,4185.059,6733.760,7132.116,5237.512,5237.512,8427.156,8794.753,8829.951,"LINESTRING (-77.607979 38.937693, -77.624237 38.936613)",9.444,673.800,415.800,309.700,2918.600,427.400,9.444,673.800,415.800,309.700,2918.600,854.800,800.000,0.000,0.000,0.000,0.000,0.000,6.477680,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,4754.744,4754.744,0.000,0.944,0.944,0.000,6.478,6.478,0.000,9.484,9.484,0.000,period-based
18,18,qvdf,38489,38490,1.000000,0.160934,0.100021,0.150032,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,0800_0900,11799.338,13112.137,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,0.107,0.067,0.002,9.990,9.990,800.000,800.000,0.000,0.000,0.000,1.000,1.000,12441.578,779.447,1.004,1.202,15.962,1.083,40.000,54.706,64.360,88.022,0.200,4.000,0.008,0.013,0.004,0.007,1180.183,1898.915,17699.008,1311.491,1311.491,2110.189,19635.418,19644.232,"LINESTRING (-77.607979 38.937693, -77.606145 38.937861)",131.748,795.000,677.500,222.500,9330.350,642.240,131.748,795.000,677.500,222.500,9330.350,1284.480,800.000,0.000,0.000,0.000,0.000,0.000,9.990000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,11799.339,11799.339,0.000,0.107,0.107,0.000,9.990,9.990,0.000,15.962,15.962,0.000,period-based
19,19,qvdf,38490,3726,1.000000,1.609340,1.000211,1.500317,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,0800_0900,8368.050,9910.925,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,1.073,0.667,0.017,9.990,9.990,800.000,800.000,0.000,0.000,0.000,1.000,1.000,8828.250,553.077,1.004,1.202,15.962,1.083,40.000,54.706,64.360,88.022,0.200,4.000,0.008,0.013,0.004,0.007,8369.818,13467.038,12552.074,9913.020,9913.020,15950.048,14618.562,14685.182,"LINESTRING (-77.606145 38.937861, -77.590441 38.930341)",0.000,525.600,654.250,355.450,6372.550,460.200,0.000,525.600,654.250,355.450,6372.550,920.400,800.000,0.000,0.000,0.000,0.000,0.000,9.990000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,8368.050,8368.050,0.000,1.073,1.073,0.000,9.990,9.990,0.000,15.962,15.962,0.000,period-based
20,20,qvdf,38490,38489,1.000000,0.160934,0.100021,0.150032,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,0800_0900,5298.634,6582.202,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,0.107,0.067,0.002,7.215,7.215,800.000,800.000,0.000,0.000,0.000,1.000,1.000,5771.674,534.659,1.004,1.202,10.795,1.083,40.000,54.706,64.360,88.022,0.200,4.000,0.037,0.059,0.020,0.032,529.975,852.730,7947.951,658.359,658.359,1059.300,9856.844,9861.268,"LINESTRING (-77.606145 38.937861, -77.607979 38.937693)",37.404,748.740,509.250,300.750,3229.450,473.040,37.404,748.740,509.250,300.750,3229.450,946.080,800.000,0.000,0.000,0.000,0.000,0.000,7.214593,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,5298.634,5298.634,0.000,0.107,0.107,0.000,7.215,7.215,0.000,10.795,10.795,0.000,period-based
21,21,qvdf,38490,38491,1.000000,2.478384,1.540325,2.310488,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,0800_0900,10103.800,11359.175,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,1.652,1.027,0.026,9.990,9.990,800.000,800.000,0.000,0.000,0.000,1.000,1.000,10746.800,673.272,1.004,1.202,15.962,1.083,40.000,54.706,64.360,88.022,0.200,4.000,0.008,0.013,0.004,0.007,15563.140,25041.092,15155.699,17496.826,17496.826,28152.393,16601.342,16718.928,"LINESTRING (-77.606145 38.937861, -77.584346 38.947135)",148.500,784.200,632.400,213.550,7682.150,643.000,148.500,784.200,632.400,213.550,7682.150,1286.000,800.000,0.000,0.000,0.000,0.000,0.000,9.990000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,10103.800,10103.800,0.000,1.652,1.652,0.000,9.990,9.990,0.000,15.962,15.962,0.000,period-based
22,22,qvdf,38490,55001,1.000000,0.885459,0.550316,0.825474,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,0800_0900,2149.116,2459.762,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,15.924,3.336,2.073,0.052,3.035,3.035,800.000,800.000,0.000,0.000,0.000,1.000,1.000,2428.116,636.679,1.004,1.202,3.814,1.083,40.000,54.706,64.360,88.022,0.200,4.000,2.073,3.336,1.264,2.034,1182.693,1902.954,570.392,1353.647,1353.647,2178.018,618.999,628.096,"LINESTRING (-77.606145 38.937861, -77.611957 38.944155)",45.576,274.440,144.550,55.500,1350.050,279.000,45.576,274.440,144.550,55.500,1350.050,558.000,800.000,0.000,0.000,0.000,0.000,0.000,3.035145,0.000000,0.000000,0.000000,0.000000,0.000000,15.924,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,2.245,2.070,2.046,2.167,43.686,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,2149.116,2149.116,0.000,3.336,3.336,0.000,3.035,3.035,0.000,3.814,3.814,0.000,period-based
23,23,qvdf,38491,2402,7.000000,1.449130,0.900640,1.543955,-1,0,,network_wide,-1,0,-1,-1,50000,c,50000,0800_0900,1442.760,1846.919,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,1.544,56.315,35.000,1.000,0.070,0.070,3150.000,22050.000,0.000,0.000,0.000,1.000,7.000,220.994,3150.000,1.004,1.202,0.000,0.000,35.000,47.868,56.315,77.019,0.200,4.000,35.000,56.315,47.868,77.019,1299.408,2090.747,37.126,1663.410,1663.410,2676.426,-0.000,12.776,"LINESTRING (-77.584346 38.947135, -77.600503 38.950677)",19.140,150.120,177.800,85.950,905.550,104.200,19.140,150.120,177.800,85.950,905.550,208.400,22050.000,0.000,0.000,0.000,0.000,0.000,0.070157,0.000000,0.000000,0.000000,0.000000,0.000000,1.544,0.000,0.000,0.000,0.000,0.000,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,59.766,70.118,73.569,63.217,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,,1442.760,1442.760,0.000,56.315,56.315,0.000,0.070,0.070,0.000,0.000,0.000,0.000,period-based
24,24,qvdf,38491,3724,1.000000,0.820763,0.510108,0.765162,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,0800_0900,11654.110,13075.769,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,0.547,0.340,0.009,9.990,9.990,800.000,800.000,0.000,0.000,0.000,1.000,1.000,12350.470,773.739,1.004,1.202,15.962,1.083,40.000,54.706,64.360,88.022,0.200,4.000,0.008,0.013,0.004,0.007,5944.852,9565.267,17481.166,6670.051,6670.051,10732.112,19446.902,19491.727,"LINESTRING (-77.584346 38.947135, -77.580048 38.953013)",169.680,859.320,707.850,244.800,8976.100,696.360,169.680,859.320,707.850,244.800,8976.100,1392.720,800.000,0.000,0.000,0.000,0.000,0.000,9.990000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,11654.111,11654.111,0.000,0.547,0.547,0.000,9.990,9.990,0.000,15.962,15.962,0.000,period-based
25,25,qvdf,38491,38490,1.000000,2.478384,1.540325,2.310488,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,0800_0900,4725.700,5897.414,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,1.652,1.027,0.026,6.430,6.430,800.000,800.000,0.000,0.000,0.000,1.000,1.000,5144.100,547.217,1.004,1.202,9.400,1.083,40.000,54.706,64.360,88.022,0.200,4.000,0.063,0.102,0.035,0.056,7279.116,11712.098,7088.550,9083.937,9083.937,14616.054,8619.022,8680.071,"LINESTRING (-77.584346 38.947135, -77.606145 38.937861)",76.440,665.760,425.100,280.300,2859.700,418.400,76.440,665.760,425.100,280.300,2859.700,836.800,800.000,0.000,0.000,0.000,0.000,0.000,6.430125,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,4725.700,4725.700,0.000,1.652,1.652,0.000,6.430,6.430,0.000,9.400,9.400,0.000,period-based
26,26,qvdf,55001,2402,7.000000,1.256589,0.780975,1.338814,-1,0,,network_wide,-1,0,-1,-1,50000,c,50000,0800_0900,648.990,807.589,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,1.339,56.315,35.000,1.000,0.032,0.032,3150.000,22050.000,0.000,0.000,0.000,1.000,7.000,101.033,3150.000,1.004,1.202,0.000,0.000,35.000,47.868,56.315,77.019,0.200,4.000,35.000,56.315,47.868,77.019,506.845,815.514,14.481,630.707,630.707,1014.807,-0.000,4.844,"LINESTRING (-77.611957 38.944155, -77.600503 38.950677)",2.040,83.160,71.000,34.550,400.000,58.240,2.040,83.160,71.000,34.550,400.000,116.480,22050.000,0.000,0.000,0.000,0.000,0.000,0.032074,0.000000,0.000000,0.000000,0.000000,0.000000,1.339,0.000,0.000,0.000,0.000,0.000,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,59.766,70.118,73.569,63.216,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,,648.990,648.990,0.000,56.315,56.315,0.000,0.032,0.032,0.000,0.000,0.000,0.000,period-based
27,27,qvdf,55001,38112,1.000000,1.592522,0.989759,1.484639,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,0800_0900,2782.176,3299.373,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,89.827,1.064,0.661,0.017,3.893,3.893,800.000,800.000,0.000,0.000,0.000,1.000,1.000,3114.296,605.507,1.004,1.202,5.143,1.083,40.000,54.706,64.360,88.022,0.200,4.000,0.661,1.064,0.388,0.625,2753.684,4430.678,4165.231,3265.584,3265.584,5254.325,4857.894,4879.840,"LINESTRING (-77.611957 38.944155, -77.622328 38.955522)",43.536,349.920,202.200,115.550,1738.850,332.120,43.536,349.920,202.200,115.550,1738.850,664.240,800.000,0.000,0.000,0.000,0.000,0.000,3.892870,0.000000,0.000000,0.000000,0.000000,0.000000,89.827,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,2782.176,2782.176,0.000,1.064,1.064,0.000,3.893,3.893,0.000,5.143,5.143,0.000,period-based
28,28,qvdf,55001,38490,1.000000,0.885459,0.550316,0.825474,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,0800_0900,4809.892,5763.093,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,0.590,0.367,0.009,6.425,6.425,800.000,800.000,0.000,0.000,0.000,1.000,1.000,5140.252,547.300,1.004,1.202,9.392,1.083,40.000,54.706,64.360,88.022,0.200,4.000,0.063,0.102,0.035,0.057,2646.962,4258.962,7214.838,3171.524,3171.524,5102.982,8565.352,8586.666,"LINESTRING (-77.611957 38.944155, -77.606145 38.937861)",16.752,352.680,386.150,222.800,3501.150,330.360,16.752,352.680,386.150,222.800,3501.150,660.720,800.000,0.000,0.000,0.000,0.000,0.000,6.425315,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,4809.892,4809.892,0.000,0.590,0.590,0.000,6.425,6.425,0.000,9.392,9.392,0.000,period-based
