link_seq_id,link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,vehicle_volume,person_volume,ref_volume,ref_diff,restricted_turn_nodes,auto_turn_volume,ODME_volume_before,ODME_volume_after,ODME_volume_diff,ODME_obs_count,ODME_upperbound_capacity_type,ODME_obs_count_dev,preload_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,lane_capacity,link_capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,plf,lanes,D_per_lane,mu_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf_mph,v_congestion_cutoff_mph,vf_kmph,v_congestion_cutoff_kmph,QVDF_cp,QVDF_s,QVDF_v_mph,QVDF_v_kmph,vt2_mph,vt2_kmph,VMT,VKMT,VHT,PMT,PKMT,PHT,PDT_vf,PDT_vc,geometry,vehicle_vol_apv,vehicle_vol_com,vehicle_vol_hov2,vehicle_vol_hov3,vehicle_vol_sov,vehicle_vol_trk,MEU_vol_apv,MEU_vol_com,MEU_vol_hov2,MEU_vol_hov3,MEU_vol_sov,MEU_vol_trk,mode_link_cap_apv,mode_link_cap_com,mode_link_cap_hov2,mode_link_cap_hov3,mode_link_cap_sov,mode_link_cap_trk,mode_DOC_apv,mode_DOC_com,mode_DOC_hov2,mode_DOC_hov3,mode_DOC_sov,mode_DOC_trk,mode_TT_apv,mode_TT_com,mode_TT_hov2,mode_TT_hov3,mode_TT_sov,mode_TT_trk,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,DTM_type,DTM_volume_before,DTM_volume_after,DTM_volume_diff,DTM_speed_before,DTM_speed_after,DTM_speed_diff,DTM_DoC_before,DTM_DoC_after,DTM_Doc_diff,DTM_P_before,DTM_P_after,DTM_P_diff,notes
11,11,qvdf,38112,38488,1.000000,2.108235,1.310277,1.511858,-1,0,,network_wide,-1,0,-1,-1,60300,a,60300,1600_1700,7717.456,9158.630,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,1.405,0.874,0.017,9.084,9.084,900.000,900.000,0.000,0.000,0.000,1.000,1.000,8175.496,602.383,1.002,1.181,13.572,1.083,52.000,71.118,83.668,114.429,0.136,4.000,0.019,0.031,0.015,0.025,10112.004,16270.214,11576.184,12000.341,12000.341,19308.548,13507.169,13569.206,"LINESTRING (-77.622328 38.955522, -77.624237 38.936613)",3.856,1304.840,820.760,247.240,4882.720,458.040,3.856,1304.840,820.760,247.240,4882.720,916.080,900.000,0.000,0.000,0.000,0.000,0.000,9.083885,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,0.000,0.000,0.000,0.000,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,,7717.456,7717.456,0.000,1.405,1.405,0.000,9.084,9.084,0.000,13.572,13.572,0.000,period-based
12,12,qvdf,38112,55001,1.000000,1.592522,0.989759,1.484639,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,1600_1700,3930.960,5275.212,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,1.062,0.660,0.016,5.214,5.214,800.000,800.000,0.000,0.000,0.000,1.000,1.000,4171.480,592.072,1.002,1.181,7.046,1.083,40.000,54.706,64.360,88.022,0.136,4.000,0.179,0.289,0.162,0.261,3890.703,6260.142,5896.440,5221.189,5221.189,8400.893,7782.288,7817.377,"LINESTRING (-77.622328 38.955522, -77.611957 38.944155)",8.120,440.520,566.280,309.240,2366.280,240.520,8.120,440.520,566.280,309.240,2366.280,481.040,800.000,0.000,0.000,0.000,0.000,0.000,5.214350,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,3930.960,3930.960,0.000,1.062,1.062,0.000,5.214,5.214,0.000,7.046,7.046,0.000,period-based
13,13,qvdf,38488,3723,1.000000,0.547176,0.340072,0.392391,-1,0,,network_wide,-1,0,-1,-1,60300,a,60300,1600_1700,15492.880,18529.457,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,0.365,0.227,0.004,9.990,9.990,900.000,900.000,0.000,0.000,0.000,1.000,1.000,16329.040,900.000,1.002,1.181,15.185,1.083,52.000,71.118,83.668,114.429,0.136,4.000,0.013,0.020,0.010,0.016,5268.692,8477.326,23239.320,6301.347,6301.347,10138.867,27673.006,27705.582,"LINESTRING (-77.624237 38.936613, -77.625038 38.931782)",38.560,2210.440,1760.240,501.280,10146.200,836.160,38.560,2210.440,1760.240,501.280,10146.200,1672.320,900.000,0.000,0.000,0.000,0.000,0.000,9.990000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,0.000,0.000,0.000,0.000,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,,15492.880,15492.880,0.000,0.365,0.365,0.000,9.990,9.990,0.000,15.185,15.185,0.000,period-based
14,14,qvdf,38488,38112,1.000000,2.108235,1.310277,1.511858,-1,0,,network_wide,-1,0,-1,-1,60300,a,60300,1600_1700,8513.640,10305.772,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,1.405,0.874,0.017,9.985,9.985,900.000,900.000,0.000,0.000,0.000,1.000,1.000,8986.200,592.157,1.002,1.181,15.175,1.083,52.000,71.118,83.668,114.429,0.136,4.000,0.013,0.020,0.010,0.016,11155.225,17948.756,12770.459,13503.415,13503.415,21726.995,15198.978,15268.785,"LINESTRING (-77.624237 38.936613, -77.622328 38.955522)",3.920,1158.400,821.880,387.160,5669.720,472.560,3.920,1158.400,821.880,387.160,5669.720,945.120,900.000,0.000,0.000,0.000,0.000,0.000,9.984667,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,0.000,0.000,0.000,0.000,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,83.668,,8513.640,8513.640,0.000,1.405,1.405,0.000,9.985,9.985,0.000,15.175,15.175,0.000,period-based
15,15,qvdf,38488,38489,1.000000,1.416219,0.880186,1.320279,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,1600_1700,5941.280,7956.928,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,0.944,0.587,0.015,7.840,7.840,800.000,800.000,0.000,0.000,0.000,1.000,1.000,6272.040,549.922,1.002,1.181,11.405,1.083,40.000,54.706,64.360,88.022,0.136,4.000,0.029,0.046,0.024,0.038,5229.432,8414.156,8911.920,7003.577,7003.577,11268.755,11760.303,11807.370,"LINESTRING (-77.624237 38.936613, -77.607979 38.937693)",35.280,776.320,834.480,464.000,3500.440,330.760,35.280,776.320,834.480,464.000,3500.440,661.520,800.000,0.000,0.000,0.000,0.000,0.000,7.840050,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,5941.280,5941.280,0.000,0.944,0.944,0.000,7.840,7.840,0.000,11.405,11.405,0.000,period-based
16,16,qvdf,38489,2400,7.000000,2.719785,1.690357,2.897755,-1,0,,network_wide,-1,0,-1,-1,50000,c,50000,1600_1700,5067.760,6646.828,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,2.897,56.339,35.015,1.000,0.236,0.236,3150.000,22050.000,0.000,0.000,0.000,1.000,7.000,744.497,3150.000,1.002,1.181,0.003,0.000,35.000,47.868,56.315,77.019,0.136,4.000,35.015,56.339,47.868,77.019,8566.324,13783.216,244.649,11235.514,11235.514,18077.941,-0.135,86.160,"LINESTRING (-77.607979 38.937693, -77.593115 38.916173)",20.480,261.200,672.280,357.800,3612.280,143.720,20.480,261.200,672.280,357.800,3612.280,287.440,22050.000,0.000,0.000,0.000,0.000,0.000,0.236348,0.000000,0.000000,0.000000,0.000000,0.000000,2.897,0.000,0.000,0.000,0.000,0.000,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,59.777,70.161,73.601,63.238,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,,5067.760,5067.760,0.000,56.339,56.339,0.000,0.236,0.236,0.000,0.003,0.003,0.000,period-based
17,17,qvdf,38489,38488,1.000000,1.416219,0.880186,1.320279,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,1600_1700,8814.384,10831.307,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,0.944,0.587,0.015,9.990,9.990,800.000,800.000,0.000,0.000,0.000,1.000,1.000,9232.224,607.986,1.002,1.181,15.185,1.083,40.000,54.706,64.360,88.022,0.136,4.000,0.010,0.016,0.008,0.012,7758.297,12483.100,13221.576,9533.564,9533.564,15339.505,16008.621,16072.690,"LINESTRING (-77.607979 38.937693, -77.624237 38.936613)",34.704,995.000,1127.400,347.480,5891.960,417.840,34.704,995.000,1127.400,347.480,5891.960,835.680,800.000,0.000,0.000,0.000,0.000,0.000,9.990000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,8814.384,8814.384,0.000,0.944,0.944,0.000,9.990,9.990,0.000,15.185,15.185,0.000,period-based
18,18,qvdf,38489,38490,1.000000,0.160934,0.100021,0.150032,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,1600_1700,7317.240,9998.836,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,0.107,0.067,0.002,9.598,9.598,800.000,800.000,0.000,0.000,0.000,1.000,1.000,7678.240,530.142,1.002,1.181,14.483,1.083,40.000,54.706,64.360,88.022,0.136,4.000,0.012,0.019,0.009,0.015,731.879,1177.593,10975.860,1000.095,1000.095,1609.153,14973.252,14979.973,"LINESTRING (-77.607979 38.937693, -77.606145 38.937861)",55.760,863.600,1120.640,611.000,4305.240,361.000,55.760,863.600,1120.640,611.000,4305.240,722.000,800.000,0.000,0.000,0.000,0.000,0.000,9.597800,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,7317.240,7317.240,0.000,0.107,0.107,0.000,9.598,9.598,0.000,14.483,14.483,0.000,period-based
19,19,qvdf,38490,3726,1.000000,1.609340,1.000211,1.500317,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,1600_1700,6894.040,9485.464,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,1.073,0.667,0.017,9.040,9.040,800.000,800.000,0.000,0.000,0.000,1.000,1.000,7232.320,535.917,1.002,1.181,13.495,1.083,40.000,54.706,64.360,88.022,0.136,4.000,0.015,0.024,0.012,0.019,6895.497,11094.855,10341.061,9487.468,9487.468,15265.336,13991.009,14054.770,"LINESTRING (-77.606145 38.937861, -77.590441 38.930341)",4.640,633.560,1104.640,593.600,4219.320,338.280,4.640,633.560,1104.640,593.600,4219.320,676.560,800.000,0.000,0.000,0.000,0.000,0.000,9.040400,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,6894.040,6894.040,0.000,1.073,1.073,0.000,9.040,9.040,0.000,13.495,13.495,0.000,period-based
20,20,qvdf,38490,38489,1.000000,0.160934,0.100021,0.150032,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,1600_1700,11716.304,14557.154,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,0.107,0.067,0.002,9.990,9.990,800.000,800.000,0.000,0.000,0.000,1.000,1.000,12165.144,800.000,1.002,1.181,15.185,1.083,40.000,54.706,64.360,88.022,0.136,4.000,0.010,0.016,0.008,0.012,1171.878,1885.552,17574.455,1456.023,1456.023,2342.741,21799.330,21809.115,"LINESTRING (-77.606145 38.937861, -77.607979 38.937693)",55.184,1079.040,1441.440,546.520,8145.280,448.840,55.184,1079.040,1441.440,546.520,8145.280,897.680,800.000,0.000,0.000,0.000,0.000,0.000,9.990000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,11716.304,11716.304,0.000,0.107,0.107,0.000,9.990,9.990,0.000,15.185,15.185,0.000,period-based
21,21,qvdf,38490,38491,1.000000,2.478384,1.540325,2.310488,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,1600_1700,6750.280,9334.120,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,1.652,1.027,0.026,8.858,8.858,800.000,800.000,0.000,0.000,0.000,1.000,1.000,7086.480,537.898,1.002,1.181,13.174,1.083,40.000,54.706,64.360,88.022,0.136,4.000,0.017,0.027,0.013,0.021,10397.628,16729.783,10125.420,14377.582,14377.582,23133.529,13641.740,13738.364,"LINESTRING (-77.606145 38.937861, -77.584346 38.947135)",60.600,799.480,1053.680,597.520,3902.800,336.200,60.600,799.480,1053.680,597.520,3902.800,672.400,800.000,0.000,0.000,0.000,0.000,0.000,8.858100,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,6750.280,6750.280,0.000,1.652,1.652,0.000,8.858,8.858,0.000,13.174,13.174,0.000,period-based
22,22,qvdf,38490,55001,1.000000,0.885459,0.550316,0.825474,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,1600_1700,4717.736,6024.689,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,0.590,0.367,0.009,6.150,6.150,800.000,800.000,0.000,0.000,0.000,1.000,1.000,4919.696,574.645,1.002,1.181,8.561,1.083,40.000,54.706,64.360,88.022,0.136,4.000,0.086,0.138,0.075,0.120,2596.247,4177.361,7076.604,3315.485,3315.485,5334.615,8954.147,8976.429,"LINESTRING (-77.606145 38.937861, -77.611957 38.944155)",3.856,366.880,616.240,275.360,3253.440,201.960,3.856,366.880,616.240,275.360,3253.440,403.920,800.000,0.000,0.000,0.000,0.000,0.000,6.149620,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,4717.736,4717.736,0.000,0.590,0.590,0.000,6.150,6.150,0.000,8.561,8.561,0.000,period-based
23,23,qvdf,38491,2402,7.000000,1.449130,0.900640,1.543955,-1,0,,network_wide,-1,0,-1,-1,50000,c,50000,1600_1700,3242.800,4298.052,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,1.544,56.319,35.002,1.000,0.151,0.151,3150.000,22050.000,0.000,0.000,0.000,1.000,7.000,474.743,3150.000,1.002,1.181,0.001,0.000,35.000,47.868,56.315,77.019,0.136,4.000,35.002,56.319,47.868,77.019,2920.596,4699.240,83.440,3870.999,3870.999,6228.437,-0.008,29.724,"LINESTRING (-77.584346 38.947135, -77.600503 38.950677)",15.520,181.040,459.840,234.440,2271.560,80.400,15.520,181.040,459.840,234.440,2271.560,160.800,22050.000,0.000,0.000,0.000,0.000,0.000,0.150712,0.000000,0.000000,0.000000,0.000000,0.000000,1.544,0.000,0.000,0.000,0.000,0.000,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,59.767,70.125,73.574,63.220,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,,3242.800,3242.800,0.000,56.319,56.319,0.000,0.151,0.151,0.000,0.001,0.001,0.000,period-based
24,24,qvdf,38491,3724,1.000000,0.820763,0.510108,0.765162,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,1600_1700,7229.360,9918.176,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,0.547,0.340,0.009,9.501,9.501,800.000,800.000,0.000,0.000,0.000,1.000,1.000,7601.080,531.113,1.002,1.181,14.312,1.083,40.000,54.706,64.360,88.022,0.136,4.000,0.012,0.020,0.010,0.015,3687.753,5933.594,10844.040,5059.338,5059.338,8140.475,14750.780,14784.781,"LINESTRING (-77.584346 38.947135, -77.580048 38.953013)",74.760,881.600,1139.360,601.840,4160.080,371.720,74.760,881.600,1139.360,601.840,4160.080,743.440,800.000,0.000,0.000,0.000,0.000,0.000,9.501350,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,7229.360,7229.360,0.000,0.547,0.547,0.000,9.501,9.501,0.000,14.312,14.312,0.000,period-based
25,25,qvdf,38491,38490,1.000000,2.478384,1.540325,2.310488,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,1600_1700,10225.240,12910.685,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,1.652,1.027,0.026,9.990,9.990,800.000,800.000,0.000,0.000,0.000,1.000,1.000,10640.240,700.710,1.002,1.181,15.185,1.083,40.000,54.706,64.360,88.022,0.136,4.000,0.010,0.016,0.008,0.012,15750.197,25342.067,15337.860,19886.656,19886.656,31997.630,18868.861,19002.508,"LINESTRING (-77.584346 38.947135, -77.606145 38.937861)",59.040,1004.320,1319.720,532.120,6895.040,415.000,59.040,1004.320,1319.720,532.120,6895.040,830.000,800.000,0.000,0.000,0.000,0.000,0.000,9.990000,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,10225.240,10225.240,0.000,1.652,1.652,0.000,9.990,9.990,0.000,15.185,15.185,0.000,period-based
26,26,qvdf,55001,2402,7.000000,1.256589,0.780975,1.338814,-1,0,,network_wide,-1,0,-1,-1,50000,c,50000,1600_1700,867.800,1163.760,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,1.339,56.315,35.000,1.000,0.041,0.041,3150.000,22050.000,0.000,0.000,0.000,1.000,7.000,130.120,3150.000,1.002,1.181,0.000,0.000,35.000,47.868,56.315,77.019,0.136,4.000,35.000,56.315,47.868,77.019,677.730,1090.468,19.364,908.867,908.867,1462.368,-0.000,6.981,"LINESTRING (-77.611957 38.944155, -77.600503 38.950677)",0.000,91.600,142.760,61.280,529.120,43.040,0.000,91.600,142.760,61.280,529.120,86.080,22050.000,0.000,0.000,0.000,0.000,0.000,0.041308,0.000000,0.000000,0.000000,0.000000,0.000000,1.339,0.000,0.000,0.000,0.000,0.000,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,59.766,70.118,73.569,63.216,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,56.315,,867.800,867.800,0.000,56.315,56.315,0.000,0.041,0.041,0.000,0.000,0.000,0.000,period-based
27,27,qvdf,55001,38112,1.000000,1.592522,0.989759,1.484639,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,1600_1700,5642.136,7278.530,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,90.000,1.062,0.660,0.016,7.361,7.361,800.000,800.000,0.000,0.000,0.000,1.000,1.000,5889.176,556.230,1.002,1.181,10.588,1.083,40.000,54.706,64.360,88.022,0.136,4.000,0.038,0.062,0.032,0.051,5584.355,8985.228,8463.204,7203.991,7203.991,11591.222,10737.695,10786.109,"LINESTRING (-77.611957 38.944155, -77.622328 38.955522)",3.856,466.200,774.680,343.760,3806.600,247.040,3.856,466.200,774.680,343.760,3806.600,494.080,800.000,0.000,0.000,0.000,0.000,0.000,7.361470,0.000000,0.000000,0.000000,0.000000,0.000000,90.000,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,5642.136,5642.136,0.000,1.062,1.062,0.000,7.361,7.361,0.000,10.588,10.588,0.000,period-based
28,28,qvdf,55001,38490,1.000000,0.885459,0.550316,0.825474,-1,0,,network_wide,-1,0,-1,-1,50400,a,50400,1600_1700,3064.520,4113.628,-1.000,0.000,,,0.000,0.000,0.000,,,,0.000,61.412,0.865,0.538,0.013,4.078,4.078,800.000,800.000,0.000,0.000,0.000,1.000,1.000,3262.000,619.035,1.002,1.181,5.269,1.083,40.000,54.706,64.360,88.022,0.136,4.000,0.538,0.865,0.515,0.829,1686.455,2713.506,3136.662,2263.796,2263.796,3642.448,4153.872,4169.086,"LINESTRING (-77.611957 38.944155, -77.606145 38.937861)",9.480,348.920,423.520,247.960,1837.160,197.480,9.480,348.920,423.520,247.960,1837.160,394.960,800.000,0.000,0.000,0.000,0.000,0.000,4.077500,0.000000,0.000000,0.000000,0.000000,0.000000,61.412,0.000,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,0.000,0.000,0.000,0.000,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,64.360,,3064.520,3064.520,0.000,0.865,0.865,0.000,4.078,4.078,0.000,5.269,5.269,0.000,period-based
